hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum
380004,2022/04/15,OR,380004,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,97225,Short Term,41067,true,445.7,396.7,396.7,380,338.9,11,10.7,10.6,-999999,-999999,445.7,88.3,67.6,79.1,60.9,-999999,-999999,0,0,0,3120,2777,2777,2660,2372,77,75,74,-999999,-999999,3120,618,473,554,426,10,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,-999999,-999999,-999999,-999999,-999999,4,-999999,5,0,-999999,55,-999999,0,0,0,0,0,0,-999999,0,0,0,1412,0,POINT (-122.770854 45.508842),[C380004-A],7,7,7,7,,,,,,,false,9,7,63,12.7,7,89,-999999,0,0,0,0,7,0,-999999,7,4,-999999,7,10
381325,2022/04/22,OR,381325,GOOD SHEPHERD MEDICAL CENTER,610 NW 11TH STREET,HERMISTON,97838,Critical Access Hospitals,41059,true,51.7,51.1,34.1,20.3,19.7,0,0,0,0,0,34.7,7,7,-999999,-999999,0,0,-999999,0,,362,358,239,142,138,0,0,0,0,0,243,49,49,25,25,0,0,4,0,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,427,-999999,POINT (-119.310948 45.84631),[C381325-A],7,7,7,7,,,,,,,false,-999999,7,4,-999999,7,-999999,0,0,0,0,0,7,0,0,7,0,0,7,0
381313,2022/04/22,OR,381313,ST CHARLES PRINEVILLE,384 SE COMBS FLAT ROAD,PRINEVILLE,97754,Critical Access Hospitals,41013,true,17.1,17.1,14.6,8.6,8.6,0,0,0,0,0,14.6,-999999,0,0,0,0,0,0,0,0,120,120,102,60,60,0,0,0,0,0,102,12,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,POINT (-120.826968 44.298093),[C381313-A],7,7,7,7,0,0,0,0,0,0,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
380047,2022/04/15,OR,380047,ST CHARLES BEND,2500 NE NEFF ROAD,BEND,97701,Short Term,41017,true,346,283.4,260.3,231.9,229,11,11,9.7,0,0,281.7,29.9,29.9,18.7,17.7,-999999,-999999,-999999,0,0,2422,1984,1822,1623,1603,77,77,68,0,0,1972,209,209,131,124,-999999,-999999,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,0,POINT (-121.266708 44.065757),"[C380047-A, C380040-A]",7,7,7,7,0,0,0,0,0,0,false,-999999,7,14,12.6,7,88,0,0,0,0,0,7,0,0,7,0,0,7,0
381302,2022/04/22,OR,381302,SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,LINCOLN CITY,97367,Critical Access Hospitals,41041,true,64,64,64,17.7,17.7,-999999,-999999,0,0,0,64,4,4,-999999,-999999,-999999,0,-999999,-999999,0,448,448,448,124,124,4,4,0,0,0,448,28,28,23,23,-999999,0,-999999,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,23,-999999,0,0,0,0,0,0,-999999,0,0,0,266,0,POINT (-123.995496 44.985179),[C381302-A],7,7,7,7,,,,,,,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
380051,2022/04/15,OR,380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,97301,Short Term,41047,true,679,662,517,465.6,440.6,8,8,7.6,0,0,534,48,48,44.4,44.4,-999999,-999999,-999999,0,-999999,4074,3972,3619,3259,3084,56,56,53,0,0,3738,336,336,311,311,10,10,-999999,0,-999999,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,11,0,-999999,-999999,0,-999999,-999999,-999999,0,0,0,224,63,0,-999999,5,6,11,10,14,14,0,0,1952,0,POINT (-123.033167 44.932885),[C380051-A],7,7,7,7,,,,,,,true,4.3,7,30,8.6,7,60,0,0,0,0,0,7,0,0,7,0,0,7,0
381318,2022/04/15,OR,381318,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,810 12TH STREET,HOOD RIVER,97031,Critical Access Hospitals,41027,true,21.7,19,19,15.6,14.1,-999999,-999999,-999999,0,0,21.7,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,152,133,133,109,99,-999999,-999999,-999999,0,0,152,14,14,12,12,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,216,0,POINT (-121.523224 45.704561),[C381318-A],7,7,7,7,,,,,,,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
380061,2022/04/15,OR,380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,97213,Short Term,41051,true,435.7,407.9,389.9,350.7,335.9,7.3,7.3,7,0,0,404.1,36.3,26.3,29,23.6,-999999,-999999,0,0,0,3050,2855,2729,2455,2351,51,51,49,0,0,2829,254,184,203,165,6,6,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,-999999,-999999,0,-999999,-999999,-999999,0,0,30,-999999,0,0,0,0,0,0,0,-999999,0,0,1060,0,POINT (-122.613811 45.526518),[C380061-A],7,7,7,7,,,,,,,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
380090,2022/04/22,OR,380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,97420,Short Term,41011,true,107.4,106.4,81.6,76.6,76.6,-999999,-999999,-999999,0,0,82.6,6.4,6.4,6.4,6.4,0,0,0,0,0,752,745,571,536,536,10,10,10,0,0,578,45,45,45,45,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,585,0,POINT (-124.232464 43.385854),[C380090-A],7,7,7,7,0,153,0,976,0,0,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
381319,2022/04/22,OR,381319,ST ANTHONY HOSPITAL,2801 ST ANTHONY WAY,PENDLETON,97801,Critical Access Hospitals,41059,true,30,30,30,20.4,20.4,-999999,-999999,-999999,0,0,30,5,5,4.4,4.4,0,0,0,0,0,210,210,210,143,143,-999999,-999999,-999999,0,0,210,35,35,31,31,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,270,0,,[C381319-A],7,7,7,7,0,0,0,0,0,0,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
380009,2022/04/22,OR,380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,97239,Short Term,41051,true,,,422,506.3,412.7,15.3,11.9,9,-999999,-999999,502,99,79,82.6,66.9,-999999,-999999,-999999,-999999,,,,2954,3544,2889,107,83,63,24,13,3514,693,553,578,468,18,11,4,-999999,,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,-999999,0,0,0,-999999,0,-999999,-999999,0,0,4,100,12,0,-999999,0,-999999,-999999,-999999,-999999,-999999,0,9,1038,4,POINT (-122.68677 45.4992),[C380009-A],7,7,7,7,0,382,29,22355,8,11,false,92.1,7,645,80,7,560,-999999,-999999,-999999,0,-999999,7,-999999,15.7,7,110,20,7,140
381309,2022/04/15,OR,381309,LAKE DISTRICT HOSPITAL,700 SOUTH J STREET,LAKEVIEW,97630,Critical Access Hospitals,41037,false,34,24,21.3,12.9,12.3,0,0,0,0,0,22.3,0,0,0,0,0,0,0,0,0,136,96,149,90,86,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,67,0,POINT (-120.351437 42.181583),[C381309-A],7,7,7,7,-999999,128,202,200,-999999,0,false,0,7,0,-999999,7,7,0,0,0,0,0,7,0,0,7,0,0,7,0
381320,2022/04/15,OR,381320,COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE STREET,ASTORIA,97103,Critical Access Hospitals,41007,true,52,52,42,13.7,13.6,-999999,-999999,0,0,0,42,9,9,-999999,-999999,-999999,0,0,0,0,364,364,294,96,95,-999999,-999999,0,0,0,294,63,63,12,12,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,-999999,-999999,-999999,-999999,5,-999999,0,0,300,0,POINT (-123.818336 46.188513),[C381320-A],7,7,7,7,0,0,0,0,0,0,false,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
